"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"IIIN","Insteel Industries, Inc.","15.31","271682227.1","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/iiin",
"IART","Integra LifeSciences Holdings Corporation","38.1","1066381928.7","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/iart",
"IESC","Integrated Electrical Services, Inc.","6.03","90795000.42","n/a","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/iesc",
"INS","Intelligent Systems Corporation","1.32","11824596.96","n/a","1992","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/ins",
"INTT","inTest Corporation","2.97","31037028.66","n/a","1997","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/intt",
"IIN","IntriCon Corporation","4.55","25878302.45","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/iin",
"ITRI","Itron, Inc.","45.09","1782546441.93","n/a","1993","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/itri",
"ITT","ITT Corporation","27.63","2543874344.55","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/itt",
"XXIA","Ixia","18.13","1363385645.16","n/a","2000","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/xxia",
"JHX","James Hardie Industries plc.","50.67","4432611600","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/jhx",
"KALU","Kaiser Aluminum Corporation","62.04","1198193099.4","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/kalu",
"KNDI","Kandi Technologies Group, Inc.","3.99","129834069.33","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/kndi",
"KDN","Kaydon Corporation","25.5","817977193.5","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/kdn",
"KBH","KB Home","22.19","1853903159.15","n/a","1986","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/kbh",
"KEM","Kemet Corporation","5.95","267283692.55","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/kem",
"KMT","Kennametal Inc.","38.39","3041226969.11","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/kmt",
"KEQU","Kewaunee Scientific Corporation","12.91","33455774.42","n/a","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kequ",
"KLAC","KLA-Tencor Corporation","51.99","8637866072.4","n/a","1980","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/klac",
"KTOS","Kratos Defense & Security Solutions, Inc.","4.92","278700435.6","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/ktos",
"SCX","L.S. Starrett Company (The)","10.58","71943227.66","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/scx",
"LDR","Landauer, Inc.","54.88","520824096.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ldr",
"LEA","Lear Corporation","52.28","4926054559.68","n/a","1994","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/lea",
"LII","Lennox International, Inc.","62.08","3127710897.28","n/a","1987","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lii",
"LPL","LG Display Co., Ltd.","13.33","9539366562","n/a","2004","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lpl",
"LGL","LGL Group, Inc. (The)","5.15","13419452.85","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lgl",
"LBY","Libbey, Inc.","18.92","395782371.6","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lby",
"LCUT","Lifetime Brands, Inc.","12.4","158180190.8","n/a","1991","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lcut",
"LIWA","Lihua International, Inc.","4.69","139859720.84","n/a","2009","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/liwa",
"LNN","Lindsay Corporation","81.98","1052835200.28","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lnn",
"LMIA","LMI Aerospace, Inc.","22.23","283619232","n/a","1998","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/lmia",
"LMT","Lockheed Martin Corporation","95.09","30606309162.41","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/lmt",
"LTXC","LTX-Credence Corporation","5.83","277214412.86","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/ltxc",
"LDL","Lydall, Inc.","14.73","252247906.29","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/ldl",
"MDC","M.D.C. Holdings, Inc.","36.11","1758512115.27","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mdc",
"MHO","M/I Homes, Inc.","23.06","500108054.18","n/a","1993","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mho",
"MGA","Magna International, Inc.","56.94","13287696337.5","n/a","1984","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mga",
"MAG","Magnetek, Inc.","15.33","50800569.33","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mag",
"MTW","Manitowoc Company, Inc. (The)","18.57","2474437421.16","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/mtw",
"MPX","Marine Products Corporation","7.04","268255820.8","n/a","n/a","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/mpx",
"MASC","Material Sciences Corporation","10.82","110231552.38","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/masc",
"MTRN","Materion Corporation","27.81","577502682.48","n/a","1994","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/mtrn",
"MATW","Matthews International Corporation","33.87","937291859.79","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/matw",
"MDR","McDermott International, Inc.","10.73","2536759292.15","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mdr",
"MEAD","Meade Instruments Corp.","1.88","2455311.96","n/a","1997","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/mead",
"MEAS","Measurement Specialties, Inc.","38.16","589107363.84","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/meas",
"MRCY","Mercury Systems Inc","7.42","239580870.34","n/a","1985","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mrcy",
"MTH","Meritage Corporation","44.39","1598493843.36","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mth",
"MTOR","Meritor, Inc.","4.39","427147000","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mtor",
"MLAB","Mesa Laboratories, Inc.","52.49","177390899.82","n/a","1972","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mlab",
"MEI","Methode Electronics, Inc.","13.19","488827863.1","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mei",
"MPR","Met-Pro Corporation","9.8","144029179","n/a","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/mpr",
"MTD","Mettler-Toledo International, Inc.","206.99","6265425226.83","n/a","1997","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/mtd",
"MFRI","MFRI, Inc.","7.13","49368091.48","n/a","1989","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/mfri",
"MVIS","Microvision, Inc.","2.02","50978740","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mvis",
"MVISW","Microvision, Inc.","0.032","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mvisw",
"MLR","Miller Industries, Inc.","15.36","171662054.4","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/mlr",
"MSON","MISONIX, Inc.","6.03","42511415.58","n/a","1992","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/mson",
"MKSI","MKS Instruments, Inc.","26.35","1392165333.65","n/a","1999","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mksi",
"MINI","Mobile Mini, Inc.","27.57","1269087048.93","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mini",
"MOCO","MOCON, Inc.","14.37","79322989.17","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/moco",
"MOD","Modine Manufacturing Company","8.98","423838830.24","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mod",
"MOLX","Molex Incorporated","28.22","5008748949.04","n/a","1972","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/molx",
"MOLXA","Molex Incorporated","23.27","4130176755.64","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/molxa",
"MPAA","Motorcar Parts of America, Inc.","6.45","93869836.35","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mpaa",
"MRC","MRC Global Inc.","30.12","3061307915.88","n/a","1996","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mrc",
"MSM","MSC Industrial Direct Company, Inc.","82.83","5230689485.34","n/a","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/msm",
"MTSC","MTS Systems Corporation","56.15","882945779.35","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mtsc",
"MLI","Mueller Industries, Inc.","51.6","1450722596.4","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mli",
"MWA","MUELLER WATER PRODUCTS","5.77","909983820.77","n/a","2006","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mwa",
"NC","NACCO Industries, Inc.","49.21","333998210.42","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/nc",
"NTE","Nam Tai Electronics, Inc.","12.64","566319210.4","n/a","1988","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nte",
"NANO","Nanometrics Incorporated","14.02","328116312.92","n/a","1984","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nano",
"NPK","National Presto Industries, Inc.","78.27","539605746.66","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/npk",
"SID","National Steel Company","4.33","6313010567.64","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/sid",
"NAV","Navistar International Corporation","32.54","2606936698.36","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/nav",
"NAV^D","Navistar International Corporation","10","0","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/nav^d",
"NCS","NCI Building Systems, Inc.","17.17","355405315.51","n/a","1972","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/ncs",
"NEON","Neonode Inc.","5.78","195556104.08","n/a","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/neon",
"NEWP","Newport Corporation","15.72","608644334.76","n/a","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/newp",
"NFEC","NF Energy Saving Corporation","0.62","3384671.14","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nfec",
"NNBR","NN, Inc.","8.88","151306311.12","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nnbr",
"NDZ","Nordion Inc.","6.84","423458250.84","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/ndz",
"NDSN","Nordson Corporation","67.1","4327878874","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","3.25","8914724","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nsys",
"NTIC","Northern Technologies International Corporation","12.98","57356296.58","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/ntic",
"NOC","Northrop Grumman Corporation","71.72","17006712651.72","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/noc",
"NVMI","Nova Measuring Instruments Ltd.","8.8","234800508.8","n/a","2000","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/nvmi",
"NVR","NVR, Inc.","1063.32","5312755034.88","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/nvr",
"OFLX","Omega Flex, Inc.","15.22","153597530.84","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/oflx",
"ORBT","Orbit International Corporation","3.46","16031093.44","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/orbt",
"ORBK","Orbotech Ltd.","9.56","414941226.64","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/orbk",
"OSK","Oshkosh Corporation","39.41","3443047437.97","n/a","1985","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/osk",
"OC","Owens Corning Inc","38.97","4629452061.6","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/oc",
"PCAR","PACCAR Inc.","48.21","17049114904.47","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/pcar",
"PACB","Pacific Biosciences of California, Inc.","2.38","136843638.26","n/a","2010","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/pacb",
"PLL","Pall Corporation","66.84","7438775928.36","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pll",
"PH","Parker-Hannifin Corporation","89.9","13409329641.7","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/ph",
"PKOH","Park-Ohio Holdings Corp.","34.85","426319701.5","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/pkoh",
"PRCP","Perceptron, Inc.","7.11","60696626.67","n/a","1992","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/prcp",
"PKI","PerkinElmer, Inc.","33.6","3758601302.4","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/pki",
"PGTI","PGT, Inc.","6.55","341381080.95","n/a","2006","Capital Goods","Building Products","http://www.nasdaq.com/symbol/pgti",
"PIKE","Pike Electric Corp.","15.06","529849443.96","n/a","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/pike",
"PLNR","Planar Systems, Inc.","2","42374276","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/plnr",
"PMFG","PMFG, Inc.","6.18","129287175.9","n/a","1970","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pmfg",
"PII","Polaris Industries Inc.","87.84","6013427140.8","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/pii",
"PWER","Power-One, Inc.","4.05","494517619.8","n/a","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pwer",
"PRLB","Proto Labs, Inc.","46.82","1176125703.92","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/prlb",
"PSDV","pSivida Corp.","2.24","52185304.64","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/psdv",
"PULS","Pulse Electronics Corporation","0.343","27259367.625","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/puls",
"PHA","PulteGroup, Inc.","25.56","0","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/pha",
"PHM","PulteGroup, Inc.","19.73","7643995024.61","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/phm",
"NX","Quanex Building Products Corporation","16.01","593332841.4","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nx",
"PWR","Quanta Services, Inc.","27.98","5857152924.86","n/a","1980","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/pwr",
"QTWW","Quantum Fuel Systems Technologies Worldwide, Inc.","0.62","30906501.52","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/qtww",
"RAVN","Raven Industries, Inc.","31.25","1135403843.75","n/a","n/a","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/ravn",
"RTN","Raytheon Company","58.25","19010178750","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rtn",
"ROLL","RBC Bearings Incorporated","49.57","1138040353.36","n/a","1998","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/roll",
"RSOL","Real Goods Solar, Inc.","1.84","49142234.24","n/a","2008","Capital Goods","Building Products","http://www.nasdaq.com/symbol/rsol",
"REMY","Remy International, Inc.","17.73","564966591.84","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/remy",
"RFIL","RF Industries, Ltd.","6.505","48819836.355","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/rfil",
"ROK","Rockwell Automation, Inc.","87.09","12175506758.61","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rok",
"COL","Rockwell Collins, Inc.","62.35","8515142243.4","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/col",
"ROP","Roper Industries, Inc.","123.31","12194298534","n/a","1992","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rop",
"RTI","RTI International Metals, Inc.","30.82","939863235.16","n/a","1990","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/rti",
"RTEC","Rudolph Technologies, Inc.","11.49","372143945.43","n/a","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rtec",
"RYL","Ryland Group, Inc. (The)","41.14","1870303141.96","n/a","1971","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/ryl",
"SMIT","Schmitt Industries, Inc.","2.9","8673639","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/smit",
"ST","Sensata Technologies Holding N.V.","31.98","5693096293.56","n/a","2010","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/st",
"SQNM","Sequenom, Inc.","4.09","470964996.94","n/a","2000","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sqnm",
"SVT","Servotronics, Inc.","8.06","19151744.82","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/svt",
"VALV","Shengkai Innovations, Inc.","0.81","13928945.49","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/valv",
"SHLO","Shiloh Industries, Inc.","9.56","162493031.24","n/a","1993","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/shlo",
"SIF","SIFCO Industries, Inc.","17.85","95311342.35","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/sif",
"SIMG","Silicon Image, Inc.","4.69","361969528.76","n/a","1999","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/simg",
"SSD","Simpson Manufacturing Company, Inc.","30.64","1487382981.84","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ssd",
"SLI","SL Industries, Inc.","18.5615","76826995.1365","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sli",
"SWHC","Smith & Wesson Holding Corporation","8.6","551796339","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/swhc",
"SNA","Snap-On Incorporated","82.48","4819304090.56","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sna",
"SORL","SORL Auto Parts, Inc.","3.031","58513215.551","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sorl",
"SPAR","Spartan Motors, Inc.","5.23","177392620.09","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/spar",
"SPR","Spirit Aerosystems Holdings, Inc.","18.82","2218704818.36","n/a","2006","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/spr",
"SMP","Standard Motor Products, Inc.","28","638996596","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/smp",
"SPF","Standard Pacific Corp","8.68","1867923526.84","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/spf",
"SWJ","Stanley Black & Decker, Inc.","26.21","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/swj",
"SWK","Stanley Black & Decker, Inc.","77.9","12566537510.9","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/swk",
"SWU","Stanley Black & Decker, Inc.","123.69","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/swu",
"SPLP","Steel Partners Holdings LP","13.3","402385368.7","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/splp",
"SLT","Sterlite Industries (India) Limited","6.4","5377932051.2","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/slt",
"SRI","Stoneridge, Inc.","7.41","210908229.09","n/a","1997","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sri",
"STRI","STR Holdings, Inc","1.91","79617582.18","n/a","2009","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/stri",
"STRT","Strattec Security Corporation","32.74","108652273.6","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/strt",
"RGR","Sturm, Ruger & Company, Inc.","48.61","938830693.3","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/rgr",
"SNHY","Sun Hydraulics Corporation","32.14","839401601.32","n/a","1997","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/snhy",
"SUP","Superior Industries International, Inc.","18.19","496902832.97","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sup",
"STS","Supreme Industries, Inc.","4.5087","68868976.7682","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/sts",
"SUTR","Sutor Technology Group Limited","1.7","68467098.8","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/sutr",
"STRN","Sutron Corporation","5.42","27354111.28","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/strn",
"SYPR","Sypris Solutions, Inc.","3.58","71629255.76","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sypr",
"TTTM","T3 Motion Inc","0.25","3824194.25","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/tttm",
"TASR","TASER International, Inc.","7.74","406209565.44","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/tasr",
"TATT","TAT Technologies Ltd.","6.03","53095778.1","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/tatt",
"TTM","Tata Motors Ltd","23.88","15156858418.32","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/ttm",
"TAYD","Taylor Devices, Inc.","8.451","27978531.327","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tayd",
"TECUA","Tecumseh Products Company","8.98","165947562.32","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tecua",
"TECUB","Tecumseh Products Company","8.45","156153329.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tecub",
"TDY","Teledyne Technologies Incorporated","77.97","2909479398.9","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tdy",
"TNAV","TeleNav, Inc.","6.3","255855650.4","n/a","2010","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tnav",
"TIK","Tel-Instrument Electronics Corp.","3.5","10541086.5","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/tik",
"TEN","Tenneco Inc.","36.66","2220588143.28","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/ten",
"TER","Teradyne, Inc.","15.58","2965108011.6","n/a","1970","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/ter",
"TEX","Terex Corporation","31.07","3449348274.84","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/tex",
"TSLA","Tesla Motors, Inc.","41.83","4790286810.59","n/a","2010","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/tsla",
"TXI","Texas Industries, Inc.","60.48","1719373944.96","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/txi",
"TXT","Textron Inc.","28.97","7889101969.73","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/txt",
"XONE","The ExOne Company","29.769","395380188.552","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/xone",
"TGX","Theragenics Corporation","1.53","47506530.6","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/tgx",
"TMO","Thermo Fisher Scientific Inc","78.34","28016345163.56","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tmo",
"KOOL","THERMOGENESIS Corp.","0.83","13713517.3","n/a","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kool",
"THTI","THT Heat Transfer Technology, Inc.","1.21","24748735","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/thti",
"TKR","Timken Company (The)","53.79","5164546047.54","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/tkr",
"TMS","TMS International Corp.","13.95","547920301.95","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/tms",
"TOL","Toll Brothers Inc.","33.09","5597570580","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/tol",
"TTC","Toro Company (The)","45.72","2645397421.92","n/a","n/a","Capital Goods","Tools/Hardware","http://www.nasdaq.com/symbol/ttc",
"TOWR","Tower International, Inc.","14.25","297212563.5","n/a","2010","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/towr",
"TM","Toyota Motor Corp Ltd Ord","108.71","172134848909.87","n/a","1979","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/tm",
"TRNS","Transcat, Inc.","6.17","45778635.84","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/trns",
"TDG","Transdigm Group Incorporated","150.28","7520079577.4","n/a","2006","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/tdg",
"TG","Tredegar Corporation","28.67","919801547.9","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/tg",
"TPH","Tri Pointe Homes, Inc.","19.59","619002998.13","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/tph",
"TRS","TriMas Corporation","29.69","1169430759.15","n/a","1986","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/trs",
