"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"LION","Fidelity Southern Corporation","11.01","163451024.88","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lion",
"FITB","Fifth Third Bancorp","16.22","14197067227.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitb",
"FITBP","Fifth Third Bancorp","143.41","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitbp",
"FNGN","Financial Engines, Inc.","34.34","1673006510.9","n/a","2010","Finance","Investment Managers","http://www.nasdaq.com/symbol/fngn",
"FISI","Financial Institutions, Inc.","19.57","270127802.06","n/a","1999","Finance","Major Banks","http://www.nasdaq.com/symbol/fisi",
"FAC","First Acceptance Corporation","1.28","52420107.52","n/a","1993","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fac",
"FABK","First Advantage Bancorp","12.69","54801726.93","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fabk",
"FAF","First American Corporation (The)","26.44","2856594971.08","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/faf",
"FBNC","First Bancorp","13.21","259864147.75","n/a","1987","Finance","Major Banks","http://www.nasdaq.com/symbol/fbnc",
"FNLC","First Bancorp, Inc (ME)","17.55","186964309.35","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnlc",
"FBP","First BanCorp.","6.05","1248269063.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbp",
"BUSE","First Busey Corporation","4.35","377074229.85","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/buse",
"FBIZ","First Business Financial Services, Inc.","26.38","103376836.04","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbiz",
"FCAL","First California Financial Group, Inc.","8.27","241855422.24","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcal",
"FCVA","First Capital Bancorp, Inc. (VA)","3.1","38083698.4","n/a","2007","Finance","Major Banks","http://www.nasdaq.com/symbol/fcva",
"FCAP","First Capital, Inc.","20.11","56006289.67","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fcap",
"FCZA","First Citizens Banc Corp.","7.3","56267794.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcza",
"FCNCA","First Citizens BancShares, Inc.","180","1731409380","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcnca",
"FCLF","First Clover Leaf Financial Corp.","8.05","59143350","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fclf",
"FCF","First Commonwealth Financial Corporation","7.29","723883294.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcf",
"FCBC","First Community Bancshares, Inc.","15.47","310146953.48","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcbc",
"FCCO","First Community Corporation","8.9","47085022.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcco",
"FBNK","First Connecticut Bancorp, Inc.","14.85","268443019.35","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/fbnk",
"FDEF","First Defiance Financial Corp.","23.35","227183031.1","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fdef",
"FFBH","First Federal Bancshares of Arkansas, Inc.","9.86","190323665.58","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ffbh",
"FFNM","First Federal of Northern Michigan Bancorp, Inc.","4.68","13497349.32","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffnm",
"FFBC","First Financial Bancorp.","15.79","914344219.23","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbc",
"FFBCW","First Financial Bancorp.","5.3","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbcw",
"FFIN","First Financial Bankshares, Inc.","47.99","1512643504.27","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffin",
"THFF","First Financial Corporation Indiana","30.55","406544063.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/thff",
"FFCH","First Financial Holdings, Inc.","20.71","342282640.39","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ffch",
"FFNW","First Financial Northwest, Inc.","7.91","148748878.88","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ffnw",
"FFKY","First Financial Service Corporation","3.18","15232079.16","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffky",
"FHN","First Horizon National Corporation","10.37","2507686341.76","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fhn",
"INBK","First Internet Bancorp","24.5","45981159","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/inbk",
"FIBK","First Interstate BancSystem, Inc.","18.43","335355966","n/a","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/fibk",
"FMFC","First M & F Corporation","13.85","133021563.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmfc",
"FMD","First Marblehead Corporation (The)","1.01","112221253.52","n/a","2003","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/fmd",
"FRME","First Merchants Corporation","15.06","438371555.22","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frme",
"FMBI","First Midwest Bancorp, Inc.","12.63","948727886.82","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbi",
"FNFG","First Niagara Financial Group Inc.","8.88","3130802996.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnfg",
"BANC","First PacTrust Bancorp, Inc.","11.44","136348280.64","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banc",
"BANCL","First PacTrust Bancorp, Inc.","25.6399","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bancl",
"FSFG","First Savings Financial Group, Inc.","22.55","52266728.25","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsfg",
"FSGI","First Security Group, Inc.","2.35","4149258.7","n/a","2005","Finance","Major Banks","http://www.nasdaq.com/symbol/fsgi",
"FSBK","First South Bancorp Inc","6.45","62895697.95","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fsbk",
"FUNC","First United Corporation","8.33","51640027.39","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/func",
"FWV","First West Virginia Bancorp, Inc.","16.36","28118422.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fwv",
"FBMI","Firstbank Corporation","13.42","107668015.84","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbmi",
"FCFC","FirstCity Financial Corporation","9.88","104295226.36","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/fcfc",
"FMER","FirstMerit Corporation","16.64","1824556298.24","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmer",
"FSRV","FirstService Corporation","33.55","965800830.5","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/fsrv",
"FBC","Flagstar Bancorp, Inc.","14.94","836691587.82","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fbc",
"FFIC","Flushing Financial Corporation","16.24","501162340","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffic",
"FNBN","FNB United Corp.","8.97","194632091.55","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnbn",
"FOR","Forestar Group Inc","21.9","758244729.3","n/a","1987","Finance","Real Estate","http://www.nasdaq.com/symbol/for",
"FRF","Fortegra Financial Corporation","8","158653576","n/a","1986","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/frf",
"FIG","Fortress Investment Group LLC","6.19","2896106912.55","n/a","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/fig",
"FXCB","Fox Chase Bancorp, Inc.","16.88","207717920.32","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fxcb",
"FRNK","Franklin Financial Corporation","18.28","235159623.36","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/frnk",
"BEN","Franklin Resources, Inc.","149.47","31766576452.23","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ben",
"FSBW","FS Bancorp, Inc.","15.95","51679993.75","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/fsbw",
"FULT","Fulton Financial Corporation","11.51","2238727907.09","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fult",
"FXCM","FXCM Inc.","13.39","480428526.89","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/fxcm",
"GCAP","GAIN Capital Holdings, Inc.","4.27","151693684.31","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gcap",
"GBL","Gamco Investors, Inc.","51.69","1330893960.9","n/a","1999","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gbl",
"GZT","Gazit-Globe Ltd.","13.1","2166030844.6","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/gzt",
"GEH","General Electric Capital Corporation","25.7","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/geh",
"GEB","General Electric Company","25.84","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/geb",
"GNW","Genworth Financial Inc","9.73","4794098667.33","n/a","2004","Finance","Life Insurance","http://www.nasdaq.com/symbol/gnw",
"GTWN","Georgetown Bancorp, Inc.","13.98","27183369.06","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gtwn",
"GABC","German American Bancorp, Inc.","21.95","277374599.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gabc",
"GTY","Getty Realty Corporation","20.23","675617061.7","n/a","1971","Finance","Real Estate","http://www.nasdaq.com/symbol/gty",
"GFIG","GFI Group Inc.","3.34","393895091.08","n/a","2005","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gfig",
"GBCI","Glacier Bancorp, Inc.","18.14","1305736827.48","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gbci",
"GLCH","Gleacher & Company, Inc.","0.6799","83792366.3408","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/glch",
"GLBZ","Glen Burnie Bancorp","11.6","31748944.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/glbz",
"GCA","Global Cash Access Holdings, Inc.","6.88","457301993.44","n/a","2005","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gca",
"ENT","Global Eagle Entertainment Inc.","9.86","540750875.68","n/a","1998","Finance","Business Services","http://www.nasdaq.com/symbol/ent",
"GBLI","Global Indemnity plc","22.5","564576930","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/gbli",
"GJM","GMAC LLC","25.67","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjm",
"GKM","GMAC LLC","25.66","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gkm",
"GMA","GMAC LLC","25.54","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gma",
"GOM","GMAC LLC","25.25","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gom",
"GS","Goldman Sachs Group, Inc. (The)","143.82","66948655410.54","n/a","1999","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gs",
"GSF","Goldman Sachs Group, Inc. (The)","26.74","0","n/a","1988","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gsf",
"GSJ","Goldman Sachs Group, Inc. (The)","27.77","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gsj",
"TFG","Goldman Sachs Group, Inc. (The)","26.244","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/tfg",
"GOV","Government Properties Income Trust","26.25","1434402060","n/a","1987","Finance","Real Estate","http://www.nasdaq.com/symbol/gov",
"IRE","Governor and Company of the Bank of Ireland (The)","8.48","6388091238.08","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ire",
"GSBC","Great Southern Bancorp, Inc.","23.65","321916090.1","n/a","1989","Finance","Major Banks","http://www.nasdaq.com/symbol/gsbc",
"GDOT","Green Dot Corporation","16.13","580589607.48","n/a","2010","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gdot",
"GCBC","Greene County Bancorp, Inc.","22.99","96228576.29","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/gcbc",
"GHL","Greenhill & Co., Inc.","50.21","1387051149.58","n/a","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ghl",
"GLRE","Greenlight Reinsurance, Ltd.","24.79","755314883.49","n/a","2007","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/glre",
"GRIF","Griffin Land & Nurseries, Inc.","28.49","146426919.1","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/grif",
"GGAL","Grupo Financiero Galicia S.A.","5.91","131422850.79","22237369","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ggal",
"BSMX","Grupo Financiero Santander Mexico S.A. B. de C.V.","15.35","10198803298.55","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsmx",
"GBNK","Guaranty Bancorp","2.08","211794612.64","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gbnk",
"GFED","Guaranty Federal Bancshares, Inc.","9.46","25934750.82","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gfed",
"HALL","Hallmark Financial Services, Inc.","8.79","169325787.03","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hall",
"HBK","Hamilton Bancorp, Inc.","13.3","49249900","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hbk",
"HBNK","Hampden Bancorp, Inc.","15.36","88860272.64","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hbnk",
"HMPR","Hampton Roads Bankshares Inc","1.3","221344695","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hmpr",
"HBHC","Hancock Holding Company","29.7","2571874885.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbhc",
"HAFC","Hanmi Financial Corporation","16.04","506610455.72","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hafc",
"TINY","Harris & Harris Group, Inc.","3.24","100818694.44","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/tiny",
"HGH","Hartford Financial Services Group, Inc. (The)","30.94","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hgh",
"HIG","Hartford Financial Services Group, Inc. (The)","26.08","11386483924.8","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hig",
"HWBK","Hawthorn Bancshares, Inc.","11.89","57537065.46","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hwbk",
"HCC","HCC Insurance Holdings, Inc.","42.52","4277512000","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hcc",
"HDB","HDFC Bank Limited","36.39","28647399626.94","n/a","2001","Finance","Commercial Banks","http://www.nasdaq.com/symbol/hdb",
"HIIQ","Health Insurance Innovations, Inc.","15.28","211808823.52","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/hiiq",
"HCSG","Healthcare Services Group, Inc.","24.42","1666738260","n/a","1983","Finance","Diversified Commercial Services","http://www.nasdaq.com/symbol/hcsg",
"HTLF","Heartland Financial USA, Inc.","24","404518728","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/htlf",
"HTBK","Heritage Commerce Corp","6.51","171422276.97","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/htbk",
"HFWA","Heritage Financial Corporation","14.45","218383673.65","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hfwa",
"HBOS","Heritage Financial Group","14.75","116248585","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hbos",
"HEOP","Heritage Oaks Bancorp","5.55","140604543.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/heop",
"HFFC","HF Financial Corp.","13.75","97004531.25","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hffc",
"HTWO","HF2 Financial Management Inc.","10.1","409452737.5","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/htwo",
"HTH","Hilltop Holdings Inc.","13.05","1089509787","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hth",
"HMNF","HMN Financial, Inc.","6.17","27293544.13","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hmnf",
"HBCP","Home Bancorp, Inc.","18.62","138009168.36","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hbcp",
"HOMB","Home BancShares, Inc.","38.08","1070538241.92","n/a","2006","Finance","Major Banks","http://www.nasdaq.com/symbol/homb",
"HOME","Home Federal Bancorp, Inc.","12.05","174576676.55","n/a","1979","Finance","Savings Institutions","http://www.nasdaq.com/symbol/home",
"HFBL","Home Federal Bancorp, Inc. of Louisiana","18.09","42562513.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hfbl",
"HLSS","Home Loan Servicing Solutions, Ltd.","23.09","1312788784.64","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hlss",
"HCI","Homeowners Choice, Inc.","26.5","289039316","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hci",
"HCIIP","Homeowners Choice, Inc.","26.28","27503570.52","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hciip",
"HCJ","Homeowners Choice, Inc.","26.964","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hcj",
"HMST","HomeStreet, Inc.","21.77","313149541.81","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hmst",
"HTBI","HomeTrust Bancshares, Inc.","15.89","336232400","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/htbi",
"HFBC","HopFed Bancorp, Inc.","10.73","80507608.47","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hfbc",
"HMN","Horace Mann Educators Corporation","22.38","886583990.94","n/a","1991","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hmn",
"HBNC","Horizon Bancorp (IN)","19.5","168040587","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbnc",
"HBMD","Howard Bancorp, Inc.","6.8501","27677630.3971","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbmd",
"HBC","HSBC Holdings plc","52.3","188329191967.9","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hbc",
"HCS","HSBC Holdings plc","25.55","0","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hcs",
"HBA^D","HSBC USA, Inc.","25.34","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hba^d",
"HBA^F","HSBC USA, Inc.","22.37","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hba^f",
"HCBK","Hudson City Bancorp, Inc.","8.47","4473961484.3","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hcbk",
"HPP","Hudson Pacific Properties, Inc.","22.57","1279677380.92","n/a","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/hpp",
"HVB","Hudson Valley Holding Corp.","14.79","293235369.63","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hvb",
"HBAN","Huntington Bancshares Incorporated","7.35","6200030245.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hban",
"HBANP","Huntington Bancshares Incorporated","1298.4","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbanp",
"HPAC","Hyde Park Acquisition Corp. II","10.275","103456406.25","n/a","1998","Finance","Business Services","http://www.nasdaq.com/symbol/hpac",
"IBKC","IBERIABANK Corporation","50.37","1489218415.71","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibkc",
"IBN","ICICI Bank Limited","38.98","22477876093.68","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ibn",
"IROQ","IF Bancorp, Inc.","15.65","72269336.85","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/iroq",
"CTC","IFM Investments Limited","2.379","35297591.745","n/a","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/ctc",
"IFT","Imperial Holdings, Inc.","4.18","88641585.78","n/a","1992","Finance","Life Insurance","http://www.nasdaq.com/symbol/ift",
"IHC","Independence Holding Company","10.63","190425458.58","n/a","1996","Finance","Life Insurance","http://www.nasdaq.com/symbol/ihc",
"INDB","Independent Bank Corp.","31.24","714500880.28","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/indb",
"IBCP","Independent Bank Corporation","8.32","78415966.72","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibcp",
"INXB","Infinity Cross Border Acquisition Corporation","7.84","56350000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/inxb",
"INXBU","Infinity Cross Border Acquisition Corporation","8.3304","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/inxbu",
"INXBW","Infinity Cross Border Acquisition Corporation","0.561","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/inxbw",
"IPCC","Infinity Property and Casualty Corporation","57.97","672767240.86","n/a","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ipcc",
"IDG","ING Group, N.V.","25.34","0","n/a","1997","Finance","Life Insurance","http://www.nasdaq.com/symbol/idg",
"IGK","ING Group, N.V.","25.95","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/igk",
"IND","ING Group, N.V.","25.39","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/ind",
"ING","ING Group, N.V.","7.35","28161969770.55","n/a","1997","Finance","Life Insurance","http://www.nasdaq.com/symbol/ing",
"INZ","ING Group, N.V.","25.36","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/inz",
"ISF","ING Group, N.V.","25","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/isf",
"ISG","ING Group, N.V.","24.6","0","n/a","2003","Finance","Life Insurance","http://www.nasdaq.com/symbol/isg",
"ISP","ING Group, N.V.","24.73","0","n/a","1991","Finance","Life Insurance","http://www.nasdaq.com/symbol/isp",
"IFMI","Institutional Financial Markets, Inc.","2.24","26821513.6","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ifmi",
"IBKR","Interactive Brokers Group, Inc.","14.52","689697662.28","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ibkr",
"ICE","IntercontinentalExchange, Inc.","155.97","11348644688.55","n/a","1988","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ice",
"IMCB","Intermountain Community Bancorp","12.82","82603029.08","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/imcb",
"IBOC","International Bancshares Corporation","19.55","1313523679.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/iboc",
"IILG","Interval Leisure Group, Inc.","20.5","1166285282.5","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/iilg",
"IBCA","Intervest Bancshares Corp.","5.93","129981383.77","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibca",
"INTL","INTL FCStone Inc.","16.64","317696437.76","n/a","1981","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/intl",
"IVZ","Invesco Plc","28.76","12775269508.2","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ivz",
"ITG","Investment Technology Group, Inc.","10.5","391018624.5","n/a","1985","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/itg",
"ISBC","Investors Bancorp, Inc.","18.82","2106256899.24","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/isbc",
"ICH","Investors Capital Holdings, Ltd.","3.88","25910108.44","n/a","1997","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/ich",
"ITIC","Investors Title Company","70.21","143155943.28","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/itic",
"ITUB","Itau Unibanco Banco Holding SA","16.97","76674602088.51","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/itub",
"JPM","J P Morgan Chase & Co","48.58","185938344188.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm",
"JPM^J","J P Morgan Chase & Co","25.92","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm^j",
"JXSB","Jacksonville Bancorp Inc.","19.1","36495477.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/jxsb",
"JAXB","Jacksonville Bancorp, Inc.","1.35","142952688","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jaxb",
"JNS","Janus Capital Group, Inc","9.08","1728230949.4","n/a","1993","Finance","Investment Managers","http://www.nasdaq.com/symbol/jns",
"JFBI","Jefferson Bancshares, Inc.","5.39","35734368.67","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/jfbi",
"JMP","JMP Group Inc","6.61","149510770.36","n/a","2007","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmp",
"JMPB","JMP Group Inc","25.32","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmpb",
"JLL","Jones Lang LaSalle Incorporated","97.56","4300448995.08","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/jll",
"KCLI","Kansas City Life Insurance Company","36.46","402257966.22","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/kcli",
"KB","KB Financial Group Inc","31.47","12158487778.71","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/kb",
"KRNY","Kearny Financial","10","667513400","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/krny",
"KMPR","Kemper Corporation","31.06","1818816076.88","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kmpr",
"KW","Kennedy-Wilson Holdings Inc.","14.86","947660806.28","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/kw",
"KWN","Kennedy-Wilson Holdings Inc.","25.76","0","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/kwn",
"KFFB","Kentucky First Federal Bancorp","8.1","69086455.2","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/kffb",
"KEY","KeyCorp","9.81","9055778005.44","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/key",
"KINS","Kingstone Companies, Inc","5.4","20740854.6","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/kins",
"KFS","Kingsway Financial Services, Inc.","3.8","49966089.8","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kfs",
"KKR","KKR & Co. L.P.","19.42","5067396578.84","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/kkr",
